latitude,longitude,value
-67.75,-144.25,79.33
-67.75,-143.75,76.83
-67.75,-143.25,76.83
-67.75,-142.75,76.83
-67.75,-142.25,76.83
-67.75,-141.75,77.42
-67.75,-141.25,77.42
-67.75,-140.75,77.42
-67.75,-140.25,77.42
-67.75,-139.75,76.25
-67.75,-139.25,76.25
-67.75,-138.75,76.25
-67.75,-138.25,76.25
-67.75,-137.75,74.78
-67.75,-137.25,74.78
-67.75,-136.75,74.78
-67.75,-136.25,74.78
-67.75,-135.75,75.07
-67.75,-135.25,75.07
-67.75,-134.75,75.07
-67.75,-134.25,75.07
-67.75,-133.75,74.49
-67.75,-133.25,74.49
-67.75,-132.75,74.49
-67.75,-132.25,74.49
-67.75,-131.75,74.78
-67.75,-131.25,74.78
-67.75,-130.75,74.78
-67.75,-130.25,74.78
-67.75,-129.75,78.01
-67.75,-129.25,78.01
-67.75,-128.75,78.01
-67.75,-128.25,78.01
-67.75,-127.75,76.1
-67.75,-127.25,76.1
-67.75,-126.75,76.1
-67.75,-126.25,76.1
-67.75,-125.75,74.93
-67.75,-125.25,74.93
-67.75,-124.75,74.93
-67.75,-124.25,74.93
-67.75,-123.75,75.37
-67.75,-123.25,75.37
-67.75,-122.75,75.37
-67.75,-122.25,75.37
-67.75,-121.75,76.83
-67.75,-121.25,76.83
-67.75,-120.75,76.83
-67.75,-120.25,76.83
-67.75,-119.75,76.39
-67.75,-119.25,76.39
-67.75,-118.75,76.39
-67.75,-118.25,76.39
-67.75,-117.75,76.69
-67.75,-117.25,76.69
-67.75,-116.75,76.69
-67.75,-116.25,76.69
-67.75,-115.75,81.09
-67.75,-115.25,81.09
-67.75,-114.75,81.09
-67.75,-114.25,81.09
-67.75,-113.75,79.03
-67.75,-113.25,79.03
-67.75,-112.75,79.03
-67.75,-112.25,79.03
-67.75,-111.75,81.23
-67.75,-111.25,81.23
-67.75,-110.75,81.23
-67.75,-110.25,81.23
-67.75,-109.75,81.52
-67.75,-109.25,81.52
-67.75,-108.75,81.52
-67.75,-108.25,81.52
-67.75,-107.75,84.46
-67.75,-107.25,84.46
-67.75,-106.75,84.46
-67.75,-106.25,84.46
-67.75,-105.75,80.35
-67.75,-105.25,80.35
-67.75,-104.75,80.35
-67.75,-104.25,80.35
-67.75,-103.75,79.77
-67.75,-103.25,79.77
-67.75,-102.75,79.77
-67.75,-102.25,79.77
-67.75,-101.75,79.77
-67.75,-101.25,79.77
-67.75,-100.75,79.77
-67.75,-100.25,79.77
-67.75,-99.75,80.06
-67.75,-99.25,80.06
-67.75,-98.75,80.06
-67.75,-98.25,80.06
-67.75,-97.75,79.47
-67.75,-97.25,79.47
-67.75,-96.75,79.47
-67.75,-96.25,79.47
-67.75,-95.75,79.47
-67.75,-95.25,79.47
-67.75,-94.75,79.47
-67.75,-94.25,79.47
-67.75,-93.75,79.91
-67.75,-93.25,79.91
-67.75,-92.75,79.91
-67.75,-92.25,79.91
-67.75,-91.75,77.71
-67.75,-91.25,77.71
-67.75,-90.75,77.71
-67.75,-90.25,77.71
-67.75,-89.75,80.79
-67.75,-89.25,80.79
-67.75,-88.75,80.79
-67.75,-88.25,80.79
-67.75,-87.75,79.33
-67.75,-87.25,79.33
-67.75,-86.75,79.33
-67.75,-86.25,79.33
-67.75,-85.75,79.18
-67.75,-85.25,79.18
-67.75,-84.75,79.18
-67.75,-84.25,79.18
-67.75,-83.75,80.65
-67.75,-83.25,80.65
-67.75,-82.75,80.65
-67.75,-82.25,80.65
-67.75,-81.75,79.47
-67.75,-81.25,79.47
-67.75,-80.75,79.47
-67.75,-80.25,79.47
-67.75,-79.75,78.45
-67.75,-79.25,78.45
-67.75,-78.75,78.45
-67.75,-78.25,78.45
-67.75,-77.75,78.45
-67.75,-77.25,78.45
-67.75,-76.75,78.45
-67.75,-76.25,78.45
-67.75,-75.75,75.22
-67.75,-75.25,75.22
-67.75,-74.75,75.22
-67.75,-74.25,75.22
-67.75,-73.75,75.07
-67.75,-73.25,75.07
-67.75,-72.75,75.07
-67.75,-72.25,75.07
-67.75,-71.75,73.02
-67.75,-71.25,73.02
-67.75,-70.75,73.02
-67.75,-70.25,73.02
-67.75,-69.75,72.29
-67.75,-69.25,72.29
-67.75,-68.75,72.29
-67.75,-68.25,72.29
-67.75,-67.75,65.54
-67.75,-67.25,65.54
-67.75,-66.75,65.54
-67.75,-66.25,65.54
-67.75,-65.75,75.07
-67.75,-65.25,75.07
-67.75,-64.75,75.07
-67.75,-64.25,75.07
-67.75,-63.75,65.69
-67.75,-63.25,65.69
-67.75,-62.75,65.69
-67.75,-62.25,65.69
-67.75,-61.75,58.06
-67.75,-61.25,58.06
-67.75,-60.75,58.06
-67.75,-60.25,58.06
-67.75,-59.75,59.82
-67.75,-59.25,59.82
-67.75,-58.75,59.82
-67.75,-58.25,59.82
-67.75,-57.75,58.65
-67.75,-57.25,58.65
-67.75,-56.75,58.65
-67.75,-56.25,58.65
-67.75,-55.75,58.21
-67.75,-55.25,58.21
-67.75,-54.75,58.21
-67.75,-54.25,58.21
-67.75,-53.75,57.18
-67.75,-53.25,57.18
-67.75,-52.75,57.18
-67.75,-52.25,57.18
-67.75,-51.75,57.77
-67.75,-51.25,57.77
-67.75,-50.75,57.77
-67.75,-50.25,57.77
-67.75,-49.75,57.18
-67.75,-49.25,57.18
-67.75,-48.75,57.18
-67.75,-48.25,57.18
-67.75,-47.75,60.7
-67.75,-47.25,60.7
-67.75,-46.75,60.7
-67.75,-46.25,60.7
-67.75,-45.75,61.14
-67.75,-45.25,61.14
-67.75,-44.75,61.14
-67.75,-44.25,61.14
-67.75,-43.75,61.88
-67.75,-43.25,61.88
-67.75,-42.75,61.88
-67.75,-42.25,61.88
-67.75,-41.75,62.17
-67.75,-41.25,62.17
-67.75,-40.75,62.17
-67.75,-40.25,62.17
-67.75,-39.75,61.44
-67.75,-39.25,61.44
-67.75,-38.75,61.44
-67.75,-38.25,61.44
-67.75,-37.75,63.64
-67.75,-37.25,63.64
-67.75,-36.75,63.64
-67.75,-36.25,63.64
-67.75,-35.75,62.76
-67.75,-35.25,62.76
-67.75,-34.75,62.76
-67.75,-34.25,62.76
-67.75,-33.75,65.1
-67.75,-33.25,65.1
-67.75,-32.75,65.1
-67.75,-32.25,65.1
-67.75,-31.75,65.25
-67.75,-31.25,65.25
-67.75,-30.75,65.25
-67.75,-30.25,65.25
-67.75,-29.75,66.82
-67.75,-29.25,66.82
-67.75,-28.75,66.82
-67.75,-28.25,66.82
-67.75,-27.75,67.0
-67.75,-27.25,67.0
-67.75,-26.75,67.0
-67.75,-26.25,67.0
-67.75,-25.75,68.77
-67.75,-25.25,68.77
-67.75,-24.75,68.77
-67.75,-24.25,68.77
-67.75,-23.75,68.99
-67.75,-23.25,68.99
-67.75,-22.75,68.99
-67.75,-22.25,68.99
-67.75,-21.75,66.29
-67.75,-21.25,66.29
-67.75,-20.75,66.29
-67.75,-20.25,66.29
-67.75,-19.75,67.73
-67.75,-19.25,67.73
-67.75,-18.75,67.73
-67.75,-18.25,67.73
-67.75,-17.75,59.62
-67.75,-17.25,59.62
-67.75,-16.75,59.62
-67.75,-16.25,59.62
-67.75,110.25,36.05
-67.75,110.75,36.05
-67.75,111.25,36.05
-67.75,111.75,36.05
-67.75,112.25,31.0
-67.75,112.75,31.0
-67.75,113.25,31.0
-67.75,113.75,31.0
-67.75,114.25,38.41
-67.75,114.75,38.41
-67.75,115.25,38.41
-67.75,115.75,38.41
-67.75,116.25,39.52
-67.75,116.75,39.52
-67.75,117.25,39.52
-67.75,117.75,39.52
-67.75,118.25,37.07
-67.75,118.75,37.07
-67.75,119.25,37.07
-67.75,119.75,37.07
-67.75,120.25,41.6
-67.75,120.75,41.6
-67.75,121.25,41.6
-67.75,121.75,41.6
-67.75,122.25,38.15
-67.75,122.75,38.15
-67.75,123.25,38.15
-67.75,123.75,38.15
-67.75,124.25,33.87
-67.75,124.75,33.87
-67.75,125.25,33.87
-67.75,125.75,33.87
-67.75,126.25,36.54
-67.75,126.75,36.54
-67.75,127.25,36.54
-67.75,127.75,36.54
-67.75,128.25,43.99
-67.75,128.75,43.99
-67.75,129.25,43.99
-67.75,129.75,43.99
-67.75,130.25,40.76
-67.75,130.75,40.76
-67.75,131.25,40.76
-67.75,131.75,40.76
-67.75,132.25,32.26
-67.75,132.75,32.26
-67.75,133.25,32.26
-67.75,133.75,32.26
-67.75,134.25,34.6
-67.75,134.75,34.6
-67.75,135.25,34.6
-67.75,135.75,34.6
-67.75,136.25,27.27
-67.75,136.75,27.27
-67.75,137.25,27.27
-67.75,137.75,27.27
-67.75,138.25,27.42
-67.75,138.75,27.42
-67.75,139.25,27.42
-67.75,139.75,27.42
-67.75,140.25,34.75
-67.75,140.75,34.75
-67.75,141.25,34.75
-67.75,141.75,34.75
-67.75,142.25,45.6
-67.75,142.75,45.6
-67.75,143.25,45.6
-67.75,143.75,45.6
-67.75,144.25,52.05
-67.75,144.75,52.05
-67.75,145.25,52.05
-67.75,145.75,52.05
-67.75,146.25,67.89
-67.75,146.75,67.89
-67.75,147.25,67.89
-67.75,147.75,67.89
-67.75,148.25,67.74
-67.75,148.75,67.74
-67.75,149.25,67.74
-67.75,149.75,67.74
-67.75,150.25,60.7
-67.75,150.75,60.7
-67.75,151.25,60.7
-67.75,151.75,60.7
-67.75,152.25,64.08
-67.75,152.75,64.08
-67.75,153.25,64.08
-67.75,153.75,64.08
-67.75,154.25,63.2
-67.75,154.75,63.2
-67.75,155.25,63.2
-67.75,155.75,63.2
-67.75,156.25,63.78
-67.75,156.75,63.78
-67.75,157.25,63.78
-67.75,157.75,63.78
-67.75,158.25,65.84
-67.75,158.75,65.84
-67.75,159.25,65.84
-67.75,159.75,65.84
-67.75,160.25,67.01
-67.75,160.75,67.01
-67.75,161.25,67.01
-67.75,161.75,67.01
-67.75,162.25,69.5
-67.75,162.75,69.5
-67.75,163.25,69.5
-67.75,163.75,69.5
-67.75,164.25,69.65
-67.75,164.75,69.65
-67.75,165.25,69.65
-67.75,165.75,69.65
-67.75,166.25,70.67
-67.75,166.75,70.67
-67.75,167.25,70.67
-67.75,167.75,70.67
-67.75,168.25,69.79
-67.75,168.75,69.79
-67.75,169.25,69.79
-67.75,169.75,69.79
-67.75,170.25,70.23
-67.75,170.75,70.23
-67.75,171.25,70.23
-67.75,171.75,70.23
-67.75,172.25,72.14
-67.75,172.75,72.14
-67.75,173.25,72.14
-67.75,173.75,72.14
-67.75,174.25,71.11
-67.75,174.75,71.11
-67.75,175.25,71.11
-67.75,175.75,71.11
-67.75,176.25,72.43
-67.75,176.75,72.43
-67.75,177.25,72.43
-67.75,177.75,72.43
-67.75,178.25,74.49
-67.75,178.75,74.49
-67.75,179.25,74.49
-67.75,179.75,74.49
-67.25,-179.75,75.37
-67.25,-179.25,75.37
-67.25,-178.75,75.37
-67.25,-178.25,75.37
-67.25,-177.75,75.95
-67.25,-177.25,75.95
-67.25,-176.75,75.95
-67.25,-176.25,75.95
-67.25,-175.75,76.83
-67.25,-175.25,76.83
-67.25,-174.75,76.83
-67.25,-174.25,76.83
-67.25,-173.75,73.17
-67.25,-173.25,73.17
-67.25,-172.75,73.17
-67.25,-172.25,73.17
-67.25,-171.75,74.05
-67.25,-171.25,74.05
-67.25,-170.75,74.05
-67.25,-170.25,74.05
-67.25,-169.75,76.25
-67.25,-169.25,76.25
-67.25,-168.75,76.25
-67.25,-168.25,76.25
-67.25,-167.75,75.66
-67.25,-167.25,75.66
-67.25,-166.75,75.66
-67.25,-166.25,75.66
-67.25,-165.75,77.42
-67.25,-165.25,77.42
-67.25,-164.75,77.42
-67.25,-164.25,77.42
-67.25,-163.75,77.71
-67.25,-163.25,77.71
-67.25,-162.75,77.71
-67.25,-162.25,77.71
-67.25,-161.75,77.86
-67.25,-161.25,77.86
-67.25,-160.75,77.86
-67.25,-160.25,77.86
-67.25,-159.75,80.35
-67.25,-159.25,80.35
-67.25,-158.75,80.35
-67.25,-158.25,80.35
-67.25,-157.75,76.25
-67.25,-157.25,76.25
-67.25,-156.75,76.25
-67.25,-156.25,76.25
-67.25,-155.75,76.69
-67.25,-155.25,76.69
-67.25,-154.75,76.69
-67.25,-154.25,76.69
-67.25,-153.75,77.27
-67.25,-153.25,77.27
-67.25,-152.75,77.27
-67.25,-152.25,77.27
-67.25,-151.75,78.3
-67.25,-151.25,78.3
-67.25,-150.75,78.3
-67.25,-150.25,78.3
-67.25,-149.75,78.59
-67.25,-149.25,78.59
-67.25,-148.75,78.59
-67.25,-148.25,78.59
-67.25,-147.75,79.33
-67.25,-147.25,79.33
-67.25,-146.75,79.33
-67.25,-146.25,79.33
-67.25,-145.75,79.33
-67.25,-145.25,79.33
-67.25,-144.75,79.33
-67.25,-144.25,79.33
-67.25,-143.75,76.83
-67.25,-143.25,76.83
-67.25,-142.75,76.83
-67.25,-142.25,76.83
-67.25,-141.75,77.42
-67.25,-141.25,77.42
-67.25,-140.75,77.42
-67.25,-140.25,77.42
-67.25,-139.75,76.25
-67.25,-139.25,76.25
-67.25,-138.75,76.25
-67.25,-138.25,76.25
-67.25,-137.75,74.78
-67.25,-137.25,74.78
-67.25,-136.75,74.78
-67.25,-136.25,74.78
-67.25,-135.75,75.07
-67.25,-135.25,75.07
-67.25,-134.75,75.07
-67.25,-134.25,75.07
-67.25,-133.75,74.49
-67.25,-133.25,74.49
-67.25,-132.75,74.49
-67.25,-132.25,74.49
-67.25,-131.75,74.78
-67.25,-131.25,74.78
-67.25,-130.75,74.78
-67.25,-130.25,74.78
-67.25,-129.75,78.01
-67.25,-129.25,78.01
-67.25,-128.75,78.01
-67.25,-128.25,78.01
-67.25,-127.75,76.1
-67.25,-127.25,76.1
-67.25,-126.75,76.1
-67.25,-126.25,76.1
-67.25,-125.75,74.93
-67.25,-125.25,74.93
-67.25,-124.75,74.93
-67.25,-124.25,74.93
-67.25,-123.75,75.37
-67.25,-123.25,75.37
-67.25,-122.75,75.37
-67.25,-122.25,75.37
-67.25,-121.75,76.83
-67.25,-121.25,76.83
-67.25,-120.75,76.83
-67.25,-120.25,76.83
-67.25,-119.75,76.39
-67.25,-119.25,76.39
-67.25,-118.75,76.39
-67.25,-118.25,76.39
-67.25,-117.75,76.69
-67.25,-117.25,76.69
-67.25,-116.75,76.69
-67.25,-116.25,76.69
-67.25,-115.75,81.09
-67.25,-115.25,81.09
-67.25,-114.75,81.09
-67.25,-114.25,81.09
-67.25,-113.75,79.03
-67.25,-113.25,79.03
-67.25,-112.75,79.03
-67.25,-112.25,79.03
-67.25,-111.75,81.23
-67.25,-111.25,81.23
-67.25,-110.75,81.23
-67.25,-110.25,81.23
-67.25,-109.75,81.52
-67.25,-109.25,81.52
-67.25,-108.75,81.52
-67.25,-108.25,81.52
-67.25,-107.75,84.46
-67.25,-107.25,84.46
-67.25,-106.75,84.46
-67.25,-106.25,84.46
-67.25,-105.75,80.35
-67.25,-105.25,80.35
-67.25,-104.75,80.35
-67.25,-104.25,80.35
-67.25,-103.75,79.77
-67.25,-103.25,79.77
-67.25,-102.75,79.77
-67.25,-102.25,79.77
-67.25,-101.75,79.77
-67.25,-101.25,79.77
-67.25,-100.75,79.77
-67.25,-100.25,79.77
-67.25,-99.75,80.06
-67.25,-99.25,80.06
-67.25,-98.75,80.06
-67.25,-98.25,80.06
-67.25,-97.75,79.47
-67.25,-97.25,79.47
-67.25,-96.75,79.47
-67.25,-96.25,79.47
-67.25,-95.75,79.47
-67.25,-95.25,79.47
-67.25,-94.75,79.47
-67.25,-94.25,79.47
-67.25,-93.75,79.91
-67.25,-93.25,79.91
-67.25,-92.75,79.91
-67.25,-92.25,79.91
-67.25,-91.75,77.71
-67.25,-91.25,77.71
-67.25,-90.75,77.71
-67.25,-90.25,77.71
-67.25,-89.75,80.79
-67.25,-89.25,80.79
-67.25,-88.75,80.79
-67.25,-88.25,80.79
-67.25,-87.75,79.33
-67.25,-87.25,79.33
-67.25,-86.75,79.33
-67.25,-86.25,79.33
-67.25,-85.75,79.18
-67.25,-85.25,79.18
-67.25,-84.75,79.18
-67.25,-84.25,79.18
-67.25,-83.75,80.65
-67.25,-83.25,80.65
-67.25,-82.75,80.65
-67.25,-82.25,80.65
-67.25,-81.75,79.47
-67.25,-81.25,79.47
-67.25,-80.75,79.47
-67.25,-80.25,79.47
-67.25,-79.75,78.45
-67.25,-79.25,78.45
-67.25,-78.75,78.45
-67.25,-78.25,78.45
-67.25,-77.75,78.45
-67.25,-77.25,78.45
-67.25,-76.75,78.45
-67.25,-76.25,78.45
-67.25,-75.75,75.22
-67.25,-75.25,75.22
-67.25,-74.75,75.22
-67.25,-74.25,75.22
-67.25,-73.75,75.07
-67.25,-73.25,75.07
-67.25,-72.75,75.07
-67.25,-72.25,75.07
-67.25,-71.75,73.02
-67.25,-71.25,73.02
-67.25,-70.75,73.02
-67.25,-70.25,73.02
-67.25,-69.75,72.29
-67.25,-69.25,72.29
-67.25,-68.75,72.29
-67.25,-68.25,72.29
-67.25,-67.75,65.54
-67.25,-67.25,65.54
-67.25,-66.75,65.54
-67.25,-66.25,65.54
-67.25,-65.75,75.07
-67.25,-65.25,75.07
-67.25,-64.75,75.07
-67.25,-64.25,75.07
-67.25,-63.75,65.69
-67.25,-63.25,65.69
-67.25,-62.75,65.69
-67.25,-62.25,65.69
-67.25,-61.75,58.06
-67.25,-61.25,58.06
-67.25,-60.75,58.06
-67.25,-60.25,58.06
-67.25,-59.75,59.82
-67.25,-59.25,59.82
-67.25,-58.75,59.82
-67.25,-58.25,59.82
-67.25,-57.75,58.65
-67.25,-57.25,58.65
-67.25,-56.75,58.65
-67.25,-56.25,58.65
-67.25,-55.75,58.21
-67.25,-55.25,58.21
-67.25,-54.75,58.21
-67.25,-54.25,58.21
-67.25,-53.75,57.18
-67.25,-53.25,57.18
-67.25,-52.75,57.18
-67.25,-52.25,57.18
-67.25,-51.75,57.77
-67.25,-51.25,57.77
-67.25,-50.75,57.77
-67.25,-50.25,57.77
-67.25,-49.75,57.18
-67.25,-49.25,57.18
-67.25,-48.75,57.18
-67.25,-48.25,57.18
-67.25,-47.75,60.7
-67.25,-47.25,60.7
-67.25,-46.75,60.7
-67.25,-46.25,60.7
-67.25,-45.75,61.14
-67.25,-45.25,61.14
-67.25,-44.75,61.14
-67.25,-44.25,61.14
-67.25,-43.75,61.88
-67.25,-43.25,61.88
-67.25,-42.75,61.88
-67.25,-42.25,61.88
-67.25,-41.75,62.17
-67.25,-41.25,62.17
-67.25,-40.75,62.17
-67.25,-40.25,62.17
-67.25,-39.75,61.44
-67.25,-39.25,61.44
-67.25,-38.75,61.44
-67.25,-38.25,61.44
-67.25,-37.75,63.64
-67.25,-37.25,63.64
-67.25,-36.75,63.64
-67.25,-36.25,63.64
-67.25,-35.75,62.76
-67.25,-35.25,62.76
-67.25,-34.75,62.76
-67.25,-34.25,62.76
-67.25,-33.75,65.1
-67.25,-33.25,65.1
-67.25,-32.75,65.1
-67.25,-32.25,65.1
-67.25,-31.75,65.25
-67.25,-31.25,65.25
-67.25,-30.75,65.25
-67.25,-30.25,65.25
-67.25,-29.75,66.82
-67.25,-29.25,66.82
-67.25,-28.75,66.82
-67.25,-28.25,66.82
-67.25,-27.75,67.0
-67.25,-27.25,67.0
-67.25,-26.75,67.0
-67.25,-26.25,67.0
-67.25,-25.75,68.77
-67.25,-25.25,68.77
-67.25,-24.75,68.77
-67.25,-24.25,68.77
-67.25,-23.75,68.99
-67.25,-23.25,68.99
-67.25,-22.75,68.99
-67.25,-22.25,68.99
-67.25,-21.75,66.29
-67.25,-21.25,66.29
-67.25,-20.75,66.29
-67.25,-20.25,66.29
-67.25,-19.75,67.73
-67.25,-19.25,67.73
-67.25,-18.75,67.73
-67.25,-18.25,67.73
-67.25,-17.75,59.62
-67.25,-17.25,59.62
-67.25,-16.75,59.62
-67.25,-16.25,59.62
-67.25,110.25,36.05
-67.25,110.75,36.05
-67.25,111.25,36.05
-67.25,111.75,36.05
-67.25,112.25,31.0
-67.25,112.75,31.0
-67.25,113.25,31.0
-67.25,113.75,31.0
-67.25,114.25,38.41
-67.25,114.75,38.41
-67.25,115.25,38.41
-67.25,115.75,38.41
-67.25,116.25,39.52
-67.25,116.75,39.52
-67.25,117.25,39.52
-67.25,117.75,39.52
-67.25,118.25,37.07
-67.25,118.75,37.07
-67.25,119.25,37.07
-67.25,119.75,37.07
-67.25,120.25,41.6
-67.25,120.75,41.6
-67.25,121.25,41.6
-67.25,121.75,41.6
-67.25,122.25,38.15
-67.25,122.75,38.15
-67.25,123.25,38.15
-67.25,123.75,38.15
-67.25,124.25,33.87
-67.25,124.75,33.87
-67.25,125.25,33.87
-67.25,125.75,33.87
-67.25,126.25,36.54
-67.25,126.75,36.54
-67.25,127.25,36.54
-67.25,127.75,36.54
-67.25,128.25,43.99
-67.25,128.75,43.99
-67.25,129.25,43.99
-67.25,129.75,43.99
-67.25,130.25,40.76
-67.25,130.75,40.76
-67.25,131.25,40.76
-67.25,131.75,40.76
-67.25,132.25,32.26
-67.25,132.75,32.26
-67.25,133.25,32.26
-67.25,133.75,32.26
-67.25,134.25,34.6
-67.25,134.75,34.6
-67.25,135.25,34.6
-67.25,135.75,34.6
-67.25,136.25,27.27
-67.25,136.75,27.27
-67.25,137.25,27.27
-67.25,137.75,27.27
-67.25,138.25,27.42
-67.25,138.75,27.42
-67.25,139.25,27.42
-67.25,139.75,27.42
-67.25,140.25,34.75
-67.25,140.75,34.75
-67.25,141.25,34.75
-67.25,141.75,34.75
-67.25,142.25,45.6
-67.25,142.75,45.6
-67.25,143.25,45.6
-67.25,143.75,45.6
-67.25,144.25,52.05
-67.25,144.75,52.05
-67.25,145.25,52.05
-67.25,145.75,52.05
-67.25,146.25,67.89
-67.25,146.75,67.89
-67.25,147.25,67.89
-67.25,147.75,67.89
-67.25,148.25,67.74
-67.25,148.75,67.74
-67.25,149.25,67.74
-67.25,149.75,67.74
-67.25,150.25,60.7
-67.25,150.75,60.7
-67.25,151.25,60.7
-67.25,151.75,60.7
-67.25,152.25,64.08
-67.25,152.75,64.08
-67.25,153.25,64.08
-67.25,153.75,64.08
-67.25,154.25,63.2
-67.25,154.75,63.2
-67.25,155.25,63.2
-67.25,155.75,63.2
-67.25,156.25,63.78
-67.25,156.75,63.78
-67.25,157.25,63.78
-67.25,157.75,63.78
-67.25,158.25,65.84
-67.25,158.75,65.84
-67.25,159.25,65.84
-67.25,159.75,65.84
-67.25,160.25,67.01
-67.25,160.75,67.01
-67.25,161.25,67.01
-67.25,161.75,67.01
-67.25,162.25,69.5
-67.25,162.75,69.5
-67.25,163.25,69.5
-67.25,163.75,69.5
-67.25,164.25,69.65
-67.25,164.75,69.65
-67.25,165.25,69.65
-67.25,165.75,69.65
-67.25,166.25,70.67
-67.25,166.75,70.67
-67.25,167.25,70.67
-67.25,167.75,70.67
-67.25,168.25,69.79
-67.25,168.75,69.79
-67.25,169.25,69.79
-67.25,169.75,69.79
-67.25,170.25,70.23
-67.25,170.75,70.23
-67.25,171.25,70.23
-67.25,171.75,70.23
-67.25,172.25,72.14
-67.25,172.75,72.14
-67.25,173.25,72.14
-67.25,173.75,72.14
-67.25,174.25,71.11
-67.25,174.75,71.11
-67.25,175.25,71.11
-67.25,175.75,71.11
-67.25,176.25,72.43
-67.25,176.75,72.43
-67.25,177.25,72.43
-67.25,177.75,72.43
-67.25,178.25,74.49
-67.25,178.75,74.49
-67.25,179.25,74.49
-67.25,179.75,74.49
-66.75,-179.75,79.03
-66.75,-179.25,79.03
-66.75,-178.75,79.03
-66.75,-178.25,79.03
-66.75,-177.75,80.79
-66.75,-177.25,80.79
-66.75,-176.75,80.79
-66.75,-176.25,80.79
-66.75,-175.75,79.47
-66.75,-175.25,79.47
-66.75,-174.75,79.47
-66.75,-174.25,79.47
-66.75,-173.75,79.18
-66.75,-173.25,79.18
-66.75,-172.75,79.18
-66.75,-172.25,79.18
-66.75,-171.75,79.91
-66.75,-171.25,79.91
-66.75,-170.75,79.91
-66.75,-170.25,79.91
-66.75,-169.75,78.74
-66.75,-169.25,78.74
-66.75,-168.75,78.74
-66.75,-168.25,78.74
-66.75,-167.75,76.98
-66.75,-167.25,76.98
-66.75,-166.75,76.98
-66.75,-166.25,76.98
-66.75,-165.75,77.86
-66.75,-165.25,77.86
-66.75,-164.75,77.86
-66.75,-164.25,77.86
-66.75,-163.75,78.89
-66.75,-163.25,78.89
-66.75,-162.75,78.89
-66.75,-162.25,78.89
-66.75,-161.75,79.03
-66.75,-161.25,79.03
-66.75,-160.75,79.03
-66.75,-160.25,79.03
-66.75,-159.75,78.59
-66.75,-159.25,78.59
-66.75,-158.75,78.59
-66.75,-158.25,78.59
-66.75,-157.75,79.18
-66.75,-157.25,79.18
-66.75,-156.75,79.18
-66.75,-156.25,79.18
-66.75,-155.75,77.86
-66.75,-155.25,77.86
-66.75,-154.75,77.86
-66.75,-154.25,77.86
-66.75,-153.75,80.21
-66.75,-153.25,80.21
-66.75,-152.75,80.21
-66.75,-152.25,80.21
-66.75,-151.75,80.94
-66.75,-151.25,80.94
-66.75,-150.75,80.94
-66.75,-150.25,80.94
-66.75,-149.75,81.52
-66.75,-149.25,81.52
-66.75,-148.75,81.52
-66.75,-148.25,81.52
-66.75,-147.75,80.06
-66.75,-147.25,80.06
-66.75,-146.75,80.06
-66.75,-146.25,80.06
-66.75,-145.75,80.94
-66.75,-145.25,80.94
-66.75,-144.75,80.94
-66.75,-144.25,80.94
-66.75,-143.75,78.89
-66.75,-143.25,78.89
-66.75,-142.75,78.89
-66.75,-142.25,78.89
-66.75,-141.75,79.03
-66.75,-141.25,79.03
-66.75,-140.75,79.03
-66.75,-140.25,79.03
-66.75,-139.75,79.03
-66.75,-139.25,79.03
-66.75,-138.75,79.03
-66.75,-138.25,79.03
-66.75,-137.75,78.89
-66.75,-137.25,78.89
-66.75,-136.75,78.89
-66.75,-136.25,78.89
-66.75,-135.75,78.74
-66.75,-135.25,78.74
-66.75,-134.75,78.74
-66.75,-134.25,78.74
-66.75,-133.75,76.25
-66.75,-133.25,76.25
-66.75,-132.75,76.25
-66.75,-132.25,76.25
-66.75,-131.75,77.27
-66.75,-131.25,77.27
-66.75,-130.75,77.27
-66.75,-130.25,77.27
-66.75,-129.75,79.77
-66.75,-129.25,79.77
-66.75,-128.75,79.77
-66.75,-128.25,79.77
-66.75,-127.75,80.35
-66.75,-127.25,80.35
-66.75,-126.75,80.35
-66.75,-126.25,80.35
-66.75,-125.75,81.82
-66.75,-125.25,81.82
-66.75,-124.75,81.82
-66.75,-124.25,81.82
-66.75,-123.75,82.99
-66.75,-123.25,82.99
-66.75,-122.75,82.99
-66.75,-122.25,82.99
-66.75,-121.75,81.96
-66.75,-121.25,81.96
-66.75,-120.75,81.96
-66.75,-120.25,81.96
-66.75,-119.75,84.02
-66.75,-119.25,84.02
-66.75,-118.75,84.02
-66.75,-118.25,84.02
-66.75,-117.75,84.31
-66.75,-117.25,84.31
-66.75,-116.75,84.31
-66.75,-116.25,84.31
-66.75,-115.75,85.48
-66.75,-115.25,85.48
-66.75,-114.75,85.48
-66.75,-114.25,85.48
-66.75,-113.75,84.9
-66.75,-113.25,84.9
-66.75,-112.75,84.9
-66.75,-112.25,84.9
-66.75,-111.75,85.34
-66.75,-111.25,85.34
-66.75,-110.75,85.34
-66.75,-110.25,85.34
-66.75,-109.75,85.34
-66.75,-109.25,85.34
-66.75,-108.75,85.34
-66.75,-108.25,85.34
-66.75,-107.75,86.07
-66.75,-107.25,86.07
-66.75,-106.75,86.07
-66.75,-106.25,86.07
-66.75,-105.75,84.6
-66.75,-105.25,84.6
-66.75,-104.75,84.6
-66.75,-104.25,84.6
-66.75,-103.75,84.02
-66.75,-103.25,84.02
